side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0002994,both,0.6217366351365713,0.5896207881074574,0.2578017217355432
C0003044,head,0.9136304253157208,0.90363086702168,0.8690471835612125
C0003044,tail,0.9120336768761794,0.9083100156286952,0.8758872202406377
C0003044,both,0.6701988677601974,0.6315333435743009,0.4517237361778384
C0003079,head,0.812,0.8002293478291368,0.7469046077506479
C0003079,tail,0.8701,0.8460281943354284,0.7749486315284707
C0003079,both,0.5981999999999998,0.6172064296938723,0.4411349417094246
C0003123,head,0.7859516012107262,0.7461595451674137,0.70051799411018
C0003123,tail,0.8374817404732773,0.8081687004486031,0.8475024378266326
C0003123,both,0.5847788161654449,0.5647145649726807,0.4464970174756799
C0003126,head,0.8499073907128458,0.8426861683647915,0.9306858575794849
C0003126,tail,0.8788703306069596,0.8597602126214774,0.8531341902485096
C0003126,both,0.6864560966414791,0.6593809470517873,0.5590343406919649
C0003467,head,0.7853130853729898,0.7619696692276983,0.8417039695167972
C0003467,tail,0.8399402176990698,0.815658197782889,0.952191857748202
C0003467,both,0.5935422567818601,0.5746016055986916,0.4360759715450487
C0003486,head,0.8570114039350297,0.8343262880335163,0.8139307253270636
C0003486,tail,0.8748565461481995,0.855240312732471,0.8776771839197075
C0003486,both,0.6361286587194095,0.6106999320186657,0.4367997147706128
C0003504,head,0.8215752551020409,0.7888270995742623,0.7949584282205358
C0003504,tail,0.8611926020408163,0.835324773383519,0.9145740659838364
C0003504,both,0.5943176020408163,0.5999670430014418,0.6341087935840188
C0003507,head,0.847412109375,0.8285163617463218,0.9134325830085872
C0003507,tail,0.8800794813368056,0.8587498143130297,0.8466963359614208
C0003507,both,0.6161499023437499,0.595201019444718,0.4649030302167976
C0003537,head,0.7928357741404964,0.738135430780967,0.4586338742419791
C0003537,tail,0.8658626360717363,0.8292077261043344,0.8124833869223917
C0003537,both,0.61103297047537,0.6169496942609282,0.6869737972191564
C0003564,head,0.8622161255906112,0.8643002999135831,0.9233576207918212
C0003564,tail,0.8484224965706447,0.8308089216613406,0.8327284271733524
C0003564,both,0.6593507087334247,0.6372311360891244,0.471489206180151
C0003578,head,0.8018890578724086,0.7862664692131327,0.8668662169655572
C0003578,tail,0.8687572733038192,0.8480403144103696,0.917010870121553
C0003578,both,0.5955458133477824,0.5793241532678547,0.4241765279972936
C0003611,head,0.8860249982345879,0.8831606477816722,0.9189578296695982
C0003611,tail,0.8756443753972176,0.8733771852825573,0.9025571479544406
C0003611,both,0.640844573123367,0.6533616734544616,0.5619620499220227
C0003615,head,0.8464027349592503,0.821714244096759,0.8126720655306414
C0003615,tail,0.8879155092945881,0.8691522408276077,0.9114426060394076
C0003615,both,0.6703702573181527,0.6505981882103289,0.5855855414848475
C0003635,head,0.8440453686200378,0.8180776153620133,0.7741965756031748
C0003635,tail,0.9312381852551984,0.9250968450281976,0.9341208258276756
C0003635,both,0.697069943289225,0.701509219176989,0.5946975336806635
C0003708,head,0.8619869125520523,0.8436777646081958,0.7685288314856311
C0003708,tail,0.9323319452706722,0.930698468121968,0.9252648702407246
C0003708,both,0.6632956573468174,0.6737655313959292,0.534456039505027
C0003811,head,0.7895860672263342,0.7574426715660263,0.6987660788009642
C0003811,tail,0.8349476423642652,0.7976142454610816,0.713105495140684
C0003811,both,0.5914153216616529,0.5662470884961031,0.240078074875418
C0003850,head,0.7810356800560136,0.7536702780697208,0.7911611405513991
C0003850,tail,0.8611173284818712,0.831304570872927,0.8352684313330502
C0003850,both,0.5954653367232351,0.5741149032416717,0.5541484241291005
C0003862,head,0.7916909246431131,0.7674226934268934,0.9377836526560196
C0003862,tail,0.8565741846946434,0.8286275817672228,0.8708829918798996
C0003862,both,0.6082966413893702,0.5954550474073478,0.6666765812148041
C0003864,head,0.8379242621527777,0.8140715916187828,0.8947489365131759
C0003864,tail,0.8732693142361112,0.8408472625312577,0.8224955928981476
C0003864,both,0.6332573784722222,0.6156443514577175,0.6217303732773677
C0003868,head,0.8921245615899671,0.8885153832172219,0.8995984844485956
C0003868,tail,0.9061536826442768,0.8731514357907748,0.8047217144335821
C0003868,both,0.6349240089276226,0.6381628417300733,0.4738843299144931
C0003869,head,0.8617316632231405,0.8586465911677449,0.9388151069515324
C0003869,tail,0.8836518595041323,0.8759049912444341,0.9281773300365228
C0003869,both,0.6349754648760331,0.6534563547424403,0.6490559645029331
C0003872,head,0.8765146683673469,0.8439194975458549,0.7488536019942191
C0003872,tail,0.8891900510204082,0.8653104148259847,0.870814765703227
C0003872,both,0.6890146683673469,0.6828346768942272,0.5903096777549568
C0003873,head,0.8378300983471592,0.8069722906595752,0.7870690786073287
C0003873,tail,0.8839163467475636,0.8631755674226076,0.9750867540121388
C0003873,both,0.6456012241939381,0.6355649518745089,0.7265487648427639
C0003874,head,0.8160951455412095,0.7845875229680213,0.7481216202325202
C0003874,tail,0.8766254801240224,0.8614614697538716,0.8544206277903289
C0003874,both,0.6308945346846221,0.594161008795022,0.398406104735428
C0003962,head,0.8066825065351859,0.7831977901235394,0.8401934450235364
C0003962,tail,0.8405675071056196,0.7984190421793154,0.7633858480143314
C0003962,both,0.5714455781469339,0.5553174717884831,0.4537036967230856
C0004030,head,0.8120305270115978,0.7895508445695244,0.7561450832232791
C0004030,tail,0.861231296196142,0.8404251918777338,0.868380604244735
C0004030,both,0.495207619734391,0.5114831183741906,0.3399372489357322
C0004093,head,0.787341663918969,0.7564848336979556,0.7518130502673411
C0004093,tail,0.8403020009024017,0.8071091501889462,0.7350145998963322
C0004093,both,0.5961257642938128,0.5775830418442228,0.3581829183310461
C0004095,head,0.9157941635108042,0.9116248526165154,0.8611556697649044
C0004095,tail,0.855424370683894,0.8257564097925543,0.7475144793183093
C0004095,both,0.7246602806861216,0.7577442173126927,0.6415884974029497
C0004096,head,0.8100681694785739,0.7852708954785157,0.8902829495319645
C0004096,tail,0.870675863178427,0.8351181223337556,0.7875532023848129
C0004096,both,0.5903171187838083,0.5747555368848766,0.5042146845928113
C0004134,head,0.80765595463138,0.7685432394999612,0.6585575798339609
C0004134,tail,0.877835538752363,0.8545082353506275,0.919653791053224
C0004134,both,0.5962458648393195,0.5698384657630717,0.3772940454042283
C0004144,head,0.812513856961154,0.7890930236020808,0.8277584149370854
C0004144,tail,0.863359208812993,0.8219676863554912,0.6818738176923523
C0004144,both,0.5943011252367266,0.5747622342390787,0.3761895274071739
C0004153,head,0.7679296286838838,0.7453936162040793,0.7879462996376954
C0004153,tail,0.8643203691148112,0.8251410439426005,0.7251813930428974
C0004153,both,0.5767418925939297,0.567622429666619,0.4522394241277488
C0004238,head,0.7819350538279384,0.7544703704269566,0.8411567650209638
C0004238,tail,0.8607485321525737,0.8312714123705012,0.8843218263166105
C0004238,both,0.5731979216961279,0.5586539095803065,0.5414590609409009
C0004239,head,0.7986606628676732,0.7701054343510587,0.7469901578962529
C0004239,tail,0.8707446429257003,0.8580690251103388,0.9774704110999932
C0004239,both,0.5823483921921362,0.5640856392968969,0.3440988251338375
C0004245,head,0.8426926116903158,0.8195899702293549,0.8401049136007243
C0004245,tail,0.8769242350107268,0.8680378580758078,0.9422045368465048
C0004245,both,0.604407392073469,0.6009670123783982,0.5159214219886283
C0004601,head,0.8446940730126439,0.817767655098615,0.7981672256269942
C0004601,tail,0.8996503055186393,0.8917264535559395,0.9750867540121388
C0004601,both,0.6626970279681339,0.6516234257295803,0.6417808224408554
C0004604,head,0.8005749677307606,0.7667344023395175,0.7354555455442764
C0004604,tail,0.8478953809482209,0.824230515115349,0.8612315157944181
C0004604,both,0.6055972622694232,0.5862604391709676,0.3311931745016969
C0004610,head,0.8186892097591181,0.7780277937464166,0.6235992919722366
C0004610,tail,0.8656809796957371,0.8385747039648996,0.9068885183325428
C0004610,both,0.5981372709213028,0.5795969900714454,0.4226189566372216
C0004623,head,0.8200486802290806,0.793261760384126,0.849654498040639
C0004623,tail,0.8598443286028322,0.8233630857187832,0.802952694801663
C0004623,both,0.5711901325351214,0.5672734614638593,0.6673959285678339
C0004626,head,0.8363498633768903,0.8144199718048237,0.8643791558929886
C0004626,tail,0.848064280496713,0.8286563076580631,0.8928747026130089
C0004626,both,0.5647900152404657,0.5616917994141281,0.4365100362116437
C0004690,head,0.8949704142011835,0.8787284185501234,0.7651744256641548
C0004690,tail,0.8594674556213018,0.8027686101625857,0.6646497141836485
C0004690,both,0.6113165680473372,0.5811045772971752,0.3494428537658056
C0005001,head,0.7881678280419615,0.7628790522602946,0.7646677101602865
C0005001,tail,0.8659360208108917,0.8371143392380314,0.8444472983538691
C0005001,both,0.583871558894913,0.5611695983365264,0.3427773139898168
C0005424,head,0.8491139598454143,0.845159514028634,0.93303002038532
C0005424,tail,0.8944528230747478,0.8657538534152014,0.8311745410570627
C0005424,both,0.6487887642567631,0.6521992643759534,0.626658558539537
C0005586,head,0.8487943786982249,0.8354331643362328,0.9445037941022048
C0005586,tail,0.8811797337278106,0.8621251868735271,0.8794823790441271
C0005586,both,0.6270710059171597,0.6139467499009791,0.5257669884422281
C0005687,head,0.8278236914600551,0.797004411781334,0.6910637856456906
C0005687,tail,0.8994490358126722,0.8984132895723944,0.8346872531704307
C0005687,both,0.6324609733700643,0.6355747180038372,0.4257578224992419
C0005697,head,0.8449314744801512,0.8012150035892365,0.7238000643953142
C0005697,tail,0.8671431947069944,0.8316164439070934,0.7636374041646066
C0005697,both,0.5904418714555766,0.569840368711733,0.3905505814585175
C0005741,head,0.8307239299051997,0.8086778458340624,0.8189031859350238
C0005741,tail,0.904840563056593,0.8855042638018109,0.9017828091888704
C0005741,both,0.6011921861534042,0.6018771789325195,0.3922504479610966
C0005745,head,0.8354220635254032,0.8233391886733435,0.8888733412337626
C0005745,tail,0.8481878223529138,0.7986062234948628,0.6751526515717304
C0005745,both,0.5833041611239469,0.5755827666992821,0.4059671452059132
C0005747,head,0.8233060373446399,0.7925277271967544,0.8297073945225608
C0005747,tail,0.8652372188377268,0.8388195915132906,0.971791857748202
C0005747,both,0.6045440249740824,0.5940351048199928,0.4694533143978334
C0005758,head,0.8217672957959853,0.7910098566068879,0.849835616273465
C0005758,tail,0.8536031593233178,0.8230461640399312,0.7850103819782602
C0005758,both,0.6088345063754577,0.59968027537188,0.5588545198605047
C0005779,head,0.8209167638977755,0.7876722109581233,0.7499165693440206
C0005779,tail,0.8549484361473898,0.8281921425015996,0.8497125657581099
C0005779,both,0.5923868041702737,0.5831930644289706,0.4566016215189162
C0005818,head,0.8664045063237327,0.8443958990303939,0.8141726375547828
C0005818,tail,0.8834095015410777,0.8618070891022148,0.799060228128024
C0005818,both,0.573387182484855,0.5779090650817229,0.3799882540542119
C0005826,head,0.8284947857970508,0.7996573421705916,0.7512494161691384
C0005826,tail,0.8563514864843416,0.8389889916478054,0.8834632547196634
C0005826,both,0.6620053649942064,0.621432395955455,0.3808679943572087
C0005961,head,0.8627917741188917,0.8622771257509587,0.9103432166003268
C0005961,tail,0.8546584672353369,0.8137166225201318,0.7209550000688126
C0005961,both,0.5610218431087306,0.5523460358326384,0.3446024214561335
C0006012,head,0.9118655692729768,0.9134955028709232,0.8205582024379892
C0006012,tail,0.919753086419753,0.9130156363548784,0.8128829520627677
C0006012,both,0.8034979423868313,0.8137213080739738,0.6382377447265148
C0006105,head,0.8059224851212078,0.7682117633397363,0.6570071942495719
C0006105,tail,0.8941791261431268,0.8863848835742695,0.8748369328471216
C0006105,both,0.5111046596022645,0.555269221200186,0.3587958008312577
C0006107,head,0.872342888005864,0.8559440994696886,0.8628594735344158
C0006107,tail,0.8993480189807492,0.8984177685629665,0.938415447087587
C0006107,both,0.6616642876432236,0.6247618415992072,0.4915348169888908
C0006112,head,0.8455933884297522,0.8136791666464678,0.8224253851803538
C0006112,tail,0.8863338842975207,0.8555965408728404,0.8394152884464416
C0006112,both,0.635094214876033,0.6259828260429208,0.556014123110275
C0006118,head,0.8564024249155444,0.826560560545365,0.7798965449279096
C0006118,tail,0.8748206765699477,0.829206039101995,0.7449393460990619
C0006118,both,0.6571798787542228,0.6496715661378378,0.539385160792778
C0006144,head,0.8671664744329104,0.8330810548251871,0.7568840498426525
C0006144,tail,0.8746635909265668,0.830901898997368,0.7319789947937569
C0006144,both,0.6075547866205306,0.618055382774144,0.4727019061720219
C0006145,head,0.8424922235837496,0.8024498986362885,0.6820853779808494
C0006145,tail,0.9222358374964652,0.9169450392281452,0.9067609288394294
C0006145,both,0.6232444151192384,0.6181054066090366,0.4137043786833694
C0006152,head,0.8984615384615385,0.9076000152655176,0.8518493367402179
C0006152,tail,0.9010650887573964,0.9024036648226134,0.83024115680158
C0006152,both,0.7112426035502959,0.7145581099804689,0.5571916526571542
C0006266,head,0.8146056710775047,0.7962455202404848,0.8335153009678556
C0006266,tail,0.8682344045368618,0.8405241375795584,0.8585580690913427
C0006266,both,0.5875296786389415,0.5977128638497821,0.5740509394640168
C0006267,head,0.8332057953270074,0.8078337497965069,0.7557953642425831
C0006267,tail,0.8962860932557902,0.8827721303621748,0.8958397580160696
C0006267,both,0.5865217834914804,0.5669538657156763,0.388539522646826
C0006271,head,0.805908203125,0.7961791861778027,0.6465346368928122
C0006271,tail,0.87939453125,0.8792345810583977,0.7743015632933262
C0006271,both,0.54052734375,0.5253333274476846,0.2602758001232375
C0006277,head,0.8180261412573739,0.7886847095261705,0.7614999796408622
C0006277,tail,0.8588457400202233,0.8264268751076316,0.8857297078509244
C0006277,both,0.5947090164177808,0.5698285814630168,0.2874050632281102
C0006325,head,0.820361022372636,0.8045943986734936,0.9457739553925272
C0006325,tail,0.87109669043794,0.8465012420895238,0.8973397689228787
C0006325,both,0.6335730955678975,0.6203068041578257,0.4942834000912943
C0006384,head,0.824612955572124,0.8161438238152972,0.8724805634285918
C0006384,tail,0.8870224990132012,0.8500128121046275,0.808138278705349
C0006384,both,0.6370334634445857,0.5969416162054945,0.3852526646338805
C0006386,head,0.7949853897634084,0.769355265543827,0.664772210020337
C0006386,tail,0.8707701008577623,0.8462794922164492,0.7911529961892118
C0006386,both,0.6485059854840229,0.6253577998915163,0.4263194815347267
C0006444,head,0.8435716205321151,0.821237606003092,0.8651734689108719
C0006444,tail,0.8909728567589357,0.8591812545623806,0.805262830930629
C0006444,both,0.646369255576458,0.6345406168029584,0.6424489157579859
C0006625,head,0.8277623884272084,0.8017365491144605,0.8121844986250456
C0006625,tail,0.8824499846106494,0.862301043879321,0.8990196027306925
C0006625,both,0.5276823638042475,0.55148988582082,0.5094335496184924
C0006826,head,0.8075553030507985,0.77099568888957,0.7273922455955926
C0006826,tail,0.8690402113825537,0.8530450942401302,0.9197806905568452
C0006826,both,0.5916006096186276,0.5767806029571025,0.4451381274043571
C0006840,head,0.8063159251050283,0.7684126852686493,0.6484024526220263
C0006840,tail,0.8485952776556821,0.8104884437162223,0.723693413982401
C0006840,both,0.5633281066044863,0.544610564409197,0.3285458821269497
C0006846,head,0.8636836628511967,0.8083468893218596,0.6927366956672312
C0006846,tail,0.9071279916753382,0.9095235164550044,0.8246699680688638
C0006846,both,0.6485431841831426,0.6676647641202564,0.4627778722781389
C0006849,head,0.795073469387755,0.7555052093981842,0.5838276249219433
C0006849,tail,0.8616714285714285,0.8221755970805394,0.7975975474307146
C0006849,both,0.5663387755102041,0.5541559797663724,0.543198817134102
C0006852,head,0.8319773175542406,0.7718676845535439,0.6032799483569847
C0006852,tail,0.8770134779750165,0.8685499053881347,0.8908730595601315
C0006852,both,0.6442718606180144,0.6095402704895279,0.4086902282668645
C0007078,head,0.8458285274894272,0.8343356425586103,0.6661700108959573
C0007078,tail,0.9000384467512496,0.8906975739482572,0.7771332413150068
C0007078,both,0.6201460976547482,0.6366135005711716,0.393925186224227
C0007117,head,0.7998587181666886,0.7603838817942641,0.6452748156674067
C0007117,tail,0.8874534548197459,0.8692806941793557,0.923183416563162
C0007117,both,0.6279259108487687,0.6092825502724517,0.4510849932450533
C0007177,head,0.8533910034602077,0.8251966135427017,0.7810395952236712
C0007177,tail,0.8729065743944636,0.8272889646064084,0.7360909097697247
C0007177,both,0.6809342560553633,0.6644148915675526,0.5666896465912581
C0007280,head,0.826777582559432,0.7923732705326862,0.7304756691979769
C0007280,tail,0.908996378500484,0.8977886578214032,0.9021955163082576
C0007280,both,0.561153142816164,0.587571342172905,0.4838139713546285
C0007282,head,0.8111406177399281,0.7784957986243112,0.7194019046978392
C0007282,tail,0.8874847803451935,0.8644859034704333,0.8453595064461014
C0007282,both,0.6305634409477394,0.6045678605226135,0.4947313194496935
C0007286,head,0.8309829302840129,0.8059586778136081,0.8334805156280342
C0007286,tail,0.8673142337238036,0.8277656470332496,0.7183847035548392
C0007286,both,0.5998051095418782,0.5863091725454864,0.5598445793959433
C0007462,head,0.9113192276563764,0.9053603753861522,0.8944210744644995
C0007462,tail,0.9330558446063127,0.9051373705708669,0.8701931420772554
C0007462,both,0.6288588276101283,0.6010862877212404,0.3944143929323466
C0007570,head,0.8454260380622838,0.824007162416518,0.798629150410767
C0007570,tail,0.9112781141868512,0.9010319424651488,0.9552752608731088
C0007570,both,0.6444636678200691,0.6270098881256705,0.4630975936827265
C0007642,head,0.8013757324053459,0.7696676084418199,0.8397930677791663
C0007642,tail,0.8679358791088689,0.8387891666570945,0.7722165869408255
C0007642,both,0.6006212267463116,0.586521105336107,0.5548633055062449
C0007780,head,0.8230359001040584,0.7697226860739526,0.6895683256640656
C0007780,tail,0.8837148803329865,0.8747493383363368,0.8827489911077767
C0007780,both,0.6094562955254943,0.5748087634049223,0.3419073189043123
C0007784,head,0.8043962673201999,0.7817699051130673,0.7896960790266419
C0007784,tail,0.8420209256291828,0.814426470968779,0.8020687943026936
C0007784,both,0.5805335092845697,0.5728156855343269,0.4043756718298334
C0007785,head,0.770802667536751,0.7383503810371076,0.6552422325400019
C0007785,tail,0.8490024788544416,0.8136809096656069,0.8048223514659202
C0007785,both,0.5618657993382832,0.5553834471757847,0.4935194891845885
C0007787,head,0.7856921535276822,0.7598355108330772,0.7433605130749105
C0007787,tail,0.8790835453942135,0.8624718871814903,0.9587496381531336
C0007787,both,0.6095365865450119,0.5851741349680961,0.4752442432130698
C0007820,head,0.7985841395381682,0.7557532112518794,0.6947186830755722
C0007820,tail,0.8655638726078666,0.8461581303456784,0.8763724861577148
C0007820,both,0.6059247228303086,0.6065975886560692,0.5321676919726037
C0007859,head,0.8102192087193293,0.7823348023584595,0.8562798834227887
C0007859,tail,0.865436904729991,0.844667524555405,0.8916112938817636
C0007859,both,0.6029426970638134,0.5954078147511022,0.6139161094283453
C0007860,head,0.8826795841209829,0.8714810164215385,0.8154545877723107
C0007860,tail,0.911507561436673,0.9038817732517324,0.8925956507527996
C0007860,both,0.777764650283554,0.7675922429264843,0.689348281264587
C0007868,head,0.7883582522862534,0.7500939969584537,0.606517845278808
C0007868,tail,0.8741471911743359,0.8590944564122818,0.8118587106457017
C0007868,both,0.5481201916098127,0.6042962421676483,0.4678493349888763
C0007876,head,0.7807839879751592,0.765896265272487,0.7520478905668471
C0007876,tail,0.8377833155334046,0.8279888102907809,0.8624596868498076
C0007876,both,0.5754519204145405,0.5741992990050542,0.3965777883284993
C0008031,head,0.7768766731154508,0.7398975300703479,0.7685809312020389
C0008031,tail,0.8496104023081638,0.8171046832886987,0.7680184643364943
C0008031,both,0.5966853642174867,0.5764676902589367,0.3671718884648737
C0008033,head,0.7838337958749725,0.7434255333426613,0.533946979824468
C0008033,tail,0.843965542841774,0.8146304534693527,0.7922659569376945
C0008033,both,0.591316713566711,0.5766521158621167,0.5308560533933447
C0008035,head,0.8193838193044555,0.7840108790547654,0.729685152398271
C0008035,tail,0.8824621831399501,0.8603673735707855,0.8676752570637184
C0008035,both,0.6387993841367597,0.6021438949344444,0.4091084373611422
C0008049,head,0.8043639053254438,0.8061827500808691,0.5964902210044157
C0008049,tail,0.8790680473372781,0.8906858070422559,0.7725821632476391
C0008049,both,0.584689349112426,0.6128181752272265,0.3813463927343533
C0008301,head,0.8213599145603419,0.7920920915512115,0.7444756891920737
C0008301,tail,0.8898967604129584,0.8720454697460994,0.8981413644269921
C0008301,both,0.6421644713421146,0.61090491058381,0.4412075735935479
C0008311,head,0.8086535877452298,0.7663468633583839,0.6433248514095752
C0008311,tail,0.8782585326525127,0.8632988509565555,0.9111247203286312
C0008311,both,0.566394935650512,0.5508380392218984,0.3036164075464827
C0008312,head,0.8778696051423325,0.8744292365407708,0.7760175026390477
C0008312,tail,0.8785583103764921,0.875938185880516,0.8015823578224668
C0008312,both,0.6466942148760331,0.6658253621676593,0.4747086136902208
C0008320,head,0.8464390269691583,0.8239387260588646,0.8702170530774745
C0008320,tail,0.8838693902366491,0.8599492152493884,0.9293535750925086
C0008320,both,0.6261920024319163,0.6240354373783527,0.6038895644228646
C0008325,head,0.8399890060143569,0.8000434252088824,0.7050764254766978
C0008325,tail,0.8565816095564527,0.8277550493126746,0.8584573840439699
C0008325,both,0.6215736181299139,0.6052075486522434,0.4195252821554912
C0008350,head,0.8047630750717774,0.780067928265253,0.8910089783641824
C0008350,tail,0.8745291215172665,0.8463824314125428,0.8716572252366869
C0008350,both,0.6058133714282896,0.5820782022668949,0.4368171155518612
C0008767,head,0.8279922191545054,0.80640139963873,0.9006090137825528
C0008767,tail,0.8693974326795512,0.8410468772267212,0.8773935612094896
C0008767,both,0.6121499515938184,0.6043141383490074,0.5763927037471747
C0009088,head,0.848696586938995,0.8152728289254353,0.6930921202324118
C0009088,tail,0.8992206396130072,0.8744809549517573,0.7798551247263166
C0009088,both,0.6183821553345874,0.6609325574574028,0.4852716172358089
