side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0002874,head,0.8164150740435296,0.7699870225320864,0.6475260610808751
C0002874,tail,0.8462117680806053,0.8028514473906188,0.7419265645880102
C0002874,both,0.616264477033956,0.5955345152712831,0.3993093104172841
C0002878,head,0.843886272457701,0.816638462387603,0.8086508397366963
C0002878,tail,0.8281205973513668,0.8070784256670569,0.7979187977732388
C0002878,both,0.6178668706141234,0.6198584825129618,0.5533955406141853
C0002884,head,0.825836216839677,0.8352791209392172,0.6796256183828362
C0002884,tail,0.8558246828143022,0.8257755546297068,0.6990549633248614
C0002884,both,0.643598615916955,0.6465205282333284,0.41480384460235775
C0002940,head,0.8556839559258265,0.8076561642558838,0.7043012817769119
C0002940,tail,0.8967179521633969,0.8702167385186523,0.8415142171989691
C0002940,both,0.6499596882558452,0.6523895094744481,0.6065384842176877
C0002962,head,0.8123780186704918,0.7765591653002858,0.69952913147776
C0002962,tail,0.8472918994684706,0.82611688340562,0.9199495224733178
C0002962,both,0.6184388230086053,0.6045448765589615,0.5983456934864622
C0002994,head,0.7898947815920927,0.7600961941286178,0.8041003662279635
C0002994,tail,0.8501052184079074,0.7964654754929167,0.6384818128701204
C0002994,both,0.6118227229248592,0.5893269585939936,0.33088532152611555
C0003044,head,0.909711133691392,0.9018468353927033,0.8368126712071797
C0003044,tail,0.9156626506024097,0.9118623551239863,0.9146217583442366
C0003044,both,0.6783277689069531,0.6400716937225022,0.44997118628635424
C0003079,head,0.8043,0.7866564807457188,0.7157187185473787
C0003079,tail,0.8725999999999999,0.8557144576105763,0.8184211332535053
C0003079,both,0.6054999999999999,0.6216051045079883,0.48252335203253893
C0003123,head,0.7848796293270691,0.7469396562660234,0.6785089918806225
C0003123,tail,0.8350119390376882,0.8045680042995116,0.8180772657179596
C0003123,both,0.5880561515997584,0.561863681096944,0.3651969565526975
C0003126,head,0.849956563785671,0.84405739699733,0.9353603401962346
C0003126,tail,0.8792309331410119,0.857391718840038,0.8552342206274873
C0003126,both,0.6840630070973135,0.6584455079692115,0.563270529956366
C0003467,head,0.7847276429850734,0.7590527818699802,0.8217777740096655
C0003467,tail,0.8360292182664688,0.8111693735926184,0.9225551208049597
C0003467,both,0.5890316577485479,0.5743340073370329,0.48172834802611897
C0003486,head,0.8601648039205549,0.8465378968273853,0.9305856270741144
C0003486,tail,0.8748565461481995,0.8510128034333851,0.8599194055597011
C0003486,both,0.6408018941077945,0.6252957283859555,0.5574167320361767
C0003504,head,0.8259119897959184,0.7957952204341824,0.7980084037251559
C0003504,tail,0.8572225765306123,0.826915522337352,0.8413146482506083
C0003504,both,0.5940880102040816,0.6038120940092437,0.6900559150375125
C0003507,head,0.8414103190104166,0.8260505294571863,0.924671238092905
C0003507,tail,0.87847900390625,0.857283138183631,0.8706274171196529
C0003507,both,0.6044175889756944,0.5888577481479003,0.4623254705002533
C0003537,head,0.7990163677656825,0.7439772324030887,0.4599794985476662
C0003537,tail,0.8667428929438483,0.8332840818189943,0.8499887034434077
C0003537,both,0.6122797399953012,0.6168648895994129,0.6841073386864893
C0003564,head,0.8582533150434386,0.8635222444547435,0.9293430482005557
C0003564,tail,0.8506706294772138,0.8183147142408406,0.7588873483436924
C0003564,both,0.6667047706142357,0.6488335880445355,0.5506018620327557
C0003578,head,0.7933304188807271,0.7799439697160147,0.8613630281220039
C0003578,tail,0.8702350239210881,0.850884516062548,0.9431474722631243
C0003578,both,0.5885449697984717,0.5737613058737875,0.3894837206205203
C0003611,head,0.8761386907704258,0.8680361092774334,0.8845041570078236
C0003611,tail,0.8779041028175977,0.8732199987734032,0.8949576637398124
C0003611,both,0.625308947108255,0.6338998124551528,0.542030524016702
C0003615,head,0.8456396324898507,0.8361438573108986,0.8845501410263056
C0003615,tail,0.8911205396660664,0.8680976617351037,0.8586739776932114
C0003615,both,0.6558713103995604,0.6270098137970902,0.46607730480542725
C0003635,head,0.8362476370510398,0.8078761118289708,0.7431007907294581
C0003635,tail,0.9242674858223062,0.9132380409551666,0.8825179342167101
C0003635,both,0.6890359168241966,0.69056484407471,0.5953748156929725
C0003708,head,0.8610945865556217,0.8297743033008605,0.7731298037688703
C0003708,tail,0.9292088042831648,0.9272442352918329,0.8881107062948798
C0003708,both,0.6827781082688875,0.6904940197189458,0.5778926974916583
C0003811,head,0.7899827996059947,0.7582370660051853,0.7520187062365887
C0003811,tail,0.8317711860609928,0.7905254825543682,0.7057061582080019
C0003811,both,0.585616925343537,0.5695724317484209,0.3349752468425325
C0003850,head,0.7826655877137102,0.7498278151376505,0.7444542090178539
C0003850,tail,0.8621656728438637,0.8361937983906836,0.8783048448631549
C0003850,both,0.5917310881929259,0.5773412892687291,0.5399567412227726
C0003862,head,0.7917359441806735,0.7639555032384358,0.9373551084229343
C0003862,tail,0.8512967923732616,0.8213832902720001,0.792646546120349
C0003862,both,0.6034764883168174,0.5982909195880438,0.7500013820051049
C0003864,head,0.8371278211805556,0.8085642546697244,0.8533461273325369
C0003864,tail,0.8689333767361112,0.8377011954564333,0.8264658606176293
C0003864,both,0.6313541666666667,0.6166145212119641,0.7484647292957645
C0003868,head,0.9010521840790732,0.8867848994815901,0.8389084261343212
C0003868,tail,0.9141247741524072,0.8909955210502116,0.8520114521313221
C0003868,both,0.6408757572536933,0.6493954385384979,0.5121848225794495
C0003869,head,0.8572120351239669,0.8579323872561705,0.9496489691851524
C0003869,tail,0.8879455061983471,0.8848339439541701,0.9740476177098445
C0003869,both,0.6288739669421487,0.6498342627818794,0.6446984052597056
C0003872,head,0.8801020408163266,0.8483119899488499,0.7900964054348958
C0003872,tail,0.8868781887755102,0.8652547717125072,0.8498969965265908
C0003872,both,0.6917251275510204,0.6626144505178821,0.5146970504549803
C0003873,head,0.8362401973505627,0.8144021878894038,0.8552401656651452
C0003873,tail,0.8814733281430376,0.8553143972797517,0.9375702609012447
C0003873,both,0.6456012241939381,0.6383063789466856,0.7518893549899613
C0003874,head,0.8168818547827295,0.783321721338441,0.7223734513575489
C0003874,tail,0.872969596001666,0.8574315279485198,0.8612234813352637
C0003874,both,0.635059465963256,0.5957354468764295,0.3554243992159829
C0003962,head,0.8011815417582255,0.7721919068791212,0.6998001651442148
C0003962,tail,0.8372887535280085,0.799952211123317,0.8027125546120274
C0003962,both,0.5637472036349026,0.5532906130979389,0.521883383569354
C0004030,head,0.8034372934318852,0.7833985989060868,0.7481340114794014
C0004030,tail,0.8581515533922239,0.8385388889307943,0.8677351563277678
C0004030,both,0.48852232437954446,0.5087069779534158,0.31505993436210966
C0004093,head,0.7817059912825675,0.7521475052619643,0.7436264366650681
C0004093,tail,0.8415113494377343,0.8046479392197032,0.6220554190917922
C0004093,both,0.5991225625028923,0.5823888929470634,0.3636332833174922
C0004095,head,0.9124526620628203,0.9166039561290742,0.9106598841794105
C0004095,tail,0.8416128313655602,0.7738570216549324,0.6478503460990243
C0004095,both,0.726442414791713,0.7606494555544933,0.6638825119965119
C0004096,head,0.8105668724486719,0.786305403288472,0.8712513030376564
C0004096,tail,0.8656333326630336,0.8319098543255342,0.8108850639352191
C0004096,both,0.5915880069979288,0.5809556027462542,0.45964824922785313
C0004134,head,0.8077224125708884,0.7726185931481688,0.6711749772388044
C0004134,tail,0.8738628308128545,0.8452963737217074,0.8826986665347563
C0004134,both,0.5821124763705104,0.5550209666060093,0.31523757053574364
C0004144,head,0.8112426202029175,0.7854917218483324,0.8361449257104314
C0004144,tail,0.860886749416034,0.8187967488333754,0.6576328613243239
C0004144,both,0.591238350714453,0.5759782901175864,0.3598333506386113
C0004153,head,0.7702630119134624,0.735017385284069,0.6521453994709373
C0004153,tail,0.867587105636221,0.8366250886165524,0.7951678491794276
C0004153,both,0.5813294120754784,0.5801054597372732,0.49480016169696156
C0004238,head,0.782221372649508,0.7547777537282355,0.8702768616380436
C0004238,tail,0.8574882053124294,0.8320124540198717,0.9544338588790703
C0004238,both,0.570470271454961,0.5620954239948497,0.623582652240872
C0004239,head,0.8015016810271544,0.7765638248208141,0.7901985422312713
C0004239,tail,0.8707007661973685,0.8640728752987792,0.9770158656454478
C0004239,both,0.5805494463305343,0.5672912067302378,0.3823347095838364
C0004245,head,0.8373762655726598,0.815109298346216,0.8385373529502453
C0004245,tail,0.8741484436749596,0.8634308308797918,0.9398580069736591
C0004245,both,0.596390530317287,0.5982865698577837,0.5430363183794702
C0004601,head,0.8429196148163547,0.8141720000200118,0.7863580612184704
C0004601,tail,0.8919733608535217,0.8831849545007817,1.0
C0004601,both,0.6558887511229573,0.6425048717880114,0.6413446568277296
C0004604,head,0.7976042088101127,0.7659649852401783,0.8151466937744357
C0004604,tail,0.8452151521796432,0.8210701220884156,0.8433505051400211
C0004604,both,0.6008153474441025,0.5842442597323384,0.43984653477105917
C0004610,head,0.8241737687154393,0.7890684595536992,0.681183191968546
C0004610,tail,0.8642233038931555,0.836574310159753,0.8369933993301366
C0004610,both,0.5807978087563747,0.565453761251342,0.3719627539685305
C0004623,head,0.8224350397329484,0.7989162577977381,0.9026206639058927
C0004623,tail,0.8600010784388719,0.8243916768950666,0.8311224682170598
C0004623,both,0.5705067032499884,0.5707234386156989,0.6982306635603552
C0004626,head,0.8381715048381715,0.8157027582393881,0.8688667979793046
C0004626,tail,0.8374230085941797,0.820425614754962,0.9176465341874639
C0004626,both,0.5672248825401978,0.558325738325138,0.44361485731463984
C0004690,head,0.9019970414201183,0.8902077429972344,0.7776470827441052
C0004690,tail,0.860207100591716,0.7933002618850815,0.6382739292101458
C0004690,both,0.6346153846153846,0.606961192649297,0.39589827668689226
C0005001,head,0.817801894255997,0.7977985889407144,0.8851225302225673
C0005001,tail,0.8622842814297655,0.8361080200218913,0.8512518216394461
C0005001,both,0.5900129174134779,0.5646199465830959,0.3397508832772945
C0005424,head,0.8415260627768875,0.8383060717448757,0.9489200971310242
C0005424,tail,0.9012159487227825,0.868304905021433,0.8398611282551884
C0005424,both,0.6543029503251957,0.6554353530344683,0.6309903477873049
C0005586,head,0.8538165680473372,0.8376990852226521,0.910120201639728
C0005586,tail,0.8747448224852071,0.8544632865082527,0.9285463310288385
C0005586,both,0.6273039940828402,0.6157756078012597,0.5576493180657601
C0005687,head,0.810376492194674,0.7928081801205515,0.66814235455295
C0005687,tail,0.9038108356290173,0.9072518844141647,0.880659090810484
C0005687,both,0.6225895316804407,0.6312872711667461,0.4133293093256839
C0005697,head,0.8288929584120983,0.785346497919897,0.7036949789048899
C0005697,tail,0.8685905009451795,0.8410280933037144,0.8158410558266723
C0005697,both,0.582437381852552,0.5619422062712045,0.3270815365774748
C0005741,head,0.8428612467681702,0.8255035571843704,0.8399140725536265
C0005741,tail,0.9031169204251651,0.8867239167151311,0.904650888236516
C0005741,both,0.6037776501005458,0.5967714334698009,0.41447081093705085
C0005745,head,0.8444071040164298,0.8344737938460667,0.9029978338706883
C0005745,tail,0.8530887535298374,0.80167763939701,0.6701677116382021
C0005745,both,0.5874349459730682,0.5825422708892528,0.4085728684434129
C0005747,head,0.8300591736653892,0.7987881178805496,0.8524975422113884
C0005747,tail,0.8633006790993488,0.837459012514973,0.9254455706428635
C0005747,both,0.6108341390115202,0.5954735864591276,0.46755865742100206
C0005758,head,0.824765654589067,0.8000065991558403,0.8397958853056334
C0005758,tail,0.8541653515970206,0.8283894630494208,0.8830543734101508
C0005758,both,0.6126870029036737,0.6056049082229403,0.6619379854293814
C0005779,head,0.8213025518461365,0.7906088569267318,0.759640011611484
C0005779,tail,0.8480301290978208,0.820453008222286,0.8313704623860785
C0005779,both,0.5926926116903157,0.5887893252002847,0.522102493109499
C0005818,head,0.8642788819215645,0.8322736737549649,0.7745904476027491
C0005818,tail,0.8940376235519183,0.8803531729489569,0.8462067738553793
C0005818,both,0.5845467105962376,0.5865572219339151,0.3783302635343068
C0005826,head,0.8310503007888763,0.8032638492252071,0.7925738864327857
C0005826,tail,0.853462643450104,0.8362579135780923,0.8508919979346078
C0005826,both,0.6422913922001238,0.6047474549143623,0.3699032446398654
C0005961,head,0.8450042980890036,0.8515583505141625,0.9497614991250626
C0005961,tail,0.8601247547885119,0.8185511559011769,0.7451639519707085
C0005961,both,0.5687804447971081,0.5468853355137598,0.29172756073659817
C0006012,head,0.9087791495198903,0.9062470469249517,0.8113046213447379
C0006012,tail,0.9108367626886145,0.8997045471166101,0.7522208303205185
C0006012,both,0.7716049382716049,0.7804528457221445,0.5957108947224762
C0006105,head,0.792277543910582,0.7576490455975271,0.6554439094112355
C0006105,tail,0.886050224996371,0.8880389670769462,0.890984755771611
C0006105,both,0.5158949049208883,0.5406455201433673,0.3256135819964967
C0006107,head,0.8752362948960303,0.853925826521398,0.8622625910193636
C0006107,tail,0.8930211025809189,0.8929186758430522,0.9599180547973373
C0006107,both,0.6533698545580802,0.6183980084050392,0.46656142067787415
C0006112,head,0.838492561983471,0.8087400031010875,0.7908144107264868
C0006112,tail,0.8918611570247934,0.8742439177596386,0.8871991357194825
C0006112,both,0.6301884297520661,0.6252762874368929,0.591493998688514
C0006118,head,0.8609838493220417,0.8338060752891963,0.7861568622691391
C0006118,tail,0.8787542227775463,0.8285224933811701,0.7097315871169685
C0006118,both,0.662686843444861,0.6488747752104677,0.5343234539657898
C0006144,head,0.8614955786236063,0.8232100823659041,0.7720502269777014
C0006144,tail,0.8582276047673972,0.8207373647732221,0.7489929712850958
C0006144,both,0.6018838908112265,0.620818132313399,0.4919006027317587
C0006145,head,0.8239230841738147,0.7859595903508833,0.632260722431012
C0006145,tail,0.911867282495994,0.8984325146527132,0.8898126354758296
C0006145,both,0.5994909982090677,0.6017007884494208,0.40062106449972673
C0006152,head,0.8911242603550296,0.9050442117390759,0.8569942480751542
C0006152,tail,0.8975147928994082,0.8999984751005965,0.8298423514272172
C0006152,both,0.6977514792899409,0.6882501541971452,0.4998604075252127
C0006266,head,0.8179085066162571,0.8051278036456662,0.8852474181554589
C0006266,tail,0.8641724007561437,0.8385890248132702,0.849845404731167
C0006266,both,0.5802465028355387,0.5954994358416645,0.5512779981220582
C0006267,head,0.8426181001938579,0.8278466222901154,0.8559195247624403
C0006267,tail,0.9008264462809916,0.8960623219812607,0.9433116019100126
C0006267,both,0.5881797775737169,0.5712636933715751,0.3767453951867366
C0006271,head,0.830078125,0.8358836905723309,0.7187904269519511
C0006271,tail,0.878173828125,0.8943784194914042,0.8530454946510289
C0006271,both,0.526611328125,0.5100621603927169,0.2553409851115821
C0006277,head,0.8135188231413454,0.7858846181685878,0.7949723180009483
C0006277,tail,0.8599141293544694,0.8250216614112599,0.859511422943139
C0006277,both,0.5955889934843906,0.5743827688365388,0.33497642968335145
C0006325,head,0.8219912533190923,0.802593934821524,0.9286424705658615
C0006325,tail,0.8710475024352453,0.8415365249995592,0.8562936275950398
C0006325,both,0.6369986886127138,0.6278252572115405,0.6183038505760688
C0006384,head,0.8284724354194992,0.8241835115872087,0.84031009069021
C0006384,tail,0.8825051532827508,0.8414767069637992,0.7458548591416371
C0006384,both,0.6284812069646069,0.5885624678560162,0.33696885855622727
C0006386,head,0.8248656800829485,0.7757274483555539,0.63852445610424
C0006386,tail,0.8729380714487699,0.8517944865607894,0.8213334960809969
C0006386,both,0.6540673013479121,0.6384563915431113,0.4586160669430396
C0006444,head,0.8343751679656007,0.814723791213336,0.8792894929604361
C0006444,tail,0.8865009406073637,0.856761400129946,0.8255579655642058
C0006444,both,0.6409567320612739,0.6272488912081414,0.5347977431896771
C0006625,head,0.8271468144044322,0.808422496687476,0.8204238075407736
C0006625,tail,0.882770083102493,0.8637457172683121,0.8935575193869809
C0006625,both,0.5336041859033549,0.5584826873637287,0.514876549567739
C0006826,head,0.8053368683999316,0.7828148401343055,0.803817066804865
C0006826,tail,0.8714570426282138,0.8482887844749089,0.8502944025494346
C0006826,both,0.6018901784667552,0.5891333505945658,0.4932521921986992
C0006840,head,0.8075805233171336,0.7716021073448556,0.7194970999255781
C0006840,tail,0.8507254554164185,0.8108301140241121,0.736040080057188
C0006840,both,0.5660651252492568,0.5512701649377336,0.3593473000149609
C0006846,head,0.8662851196670136,0.8184226949383925,0.6918384623025042
C0006846,tail,0.9240374609781478,0.9259884212412297,0.8524125405010793
C0006846,both,0.645681581685744,0.6696359558208635,0.44807495367222894
C0006849,head,0.7977224489795919,0.7536796952461362,0.5355379284610202
C0006849,tail,0.854504081632653,0.8144538364419212,0.8061184827422652
C0006849,both,0.5689571428571428,0.5558467972106653,0.5120997690866401
C0006852,head,0.84155161078238,0.7787274911217006,0.632693626927483
C0006852,tail,0.8810815253122946,0.870650931413885,0.8848855663800279
C0006852,both,0.6360535831689678,0.6124037931016335,0.4489749777261294
C0007078,head,0.8565936178392926,0.8328160206478651,0.6624699333579501
C0007078,tail,0.8931180315263361,0.8920227461369634,0.8162867742046379
C0007078,both,0.6501345636293733,0.6531008571352391,0.41416738088344396
C0007117,head,0.8090061182217645,0.7795070410589212,0.7556863225440648
C0007117,tail,0.8792040325187677,0.861740645304018,0.9075119355231331
C0007117,both,0.6248488404113934,0.6160202068705463,0.5038766078110969
C0007177,head,0.8434256055363322,0.8290427710548263,0.8516226366720768
C0007177,tail,0.8649134948096885,0.82192548399467,0.7155564666688217
C0007177,both,0.6776124567474049,0.6625368845887293,0.5602075108348403
C0007280,head,0.8274947111764495,0.7924520128314703,0.7359645394748209
C0007280,tail,0.9049446018143354,0.899905389144237,0.9638321582377566
C0007280,both,0.5520456093800423,0.578784972933033,0.5091002312469933
C0007282,head,0.8121546961325967,0.7754061536040281,0.6973592218430233
C0007282,tail,0.8838591957239128,0.8569094155070683,0.8382298615673908
C0007282,both,0.6275245973362636,0.5912546740968896,0.33974729623575994
C0007286,head,0.8325647997849485,0.8062978679540289,0.8387446093558321
C0007286,tail,0.86256604046691,0.8284621510517466,0.7819317325840253
C0007286,both,0.5931235202282854,0.5845568549537133,0.536190517282429
C0007462,head,0.902647704936987,0.8980059416269368,0.9310701135769633
C0007462,tail,0.9223031564342699,0.9014347477641559,0.8692868552828829
C0007462,both,0.6379928315412187,0.6159366989191835,0.4214104061908768
C0007570,head,0.8611051038062284,0.8477597689656435,0.8819619107472547
C0007570,tail,0.900140570934256,0.895784346073734,0.9774704110999933
C0007570,both,0.647166955017301,0.6285550875868167,0.4709235882791928
C0007642,head,0.8043609672683238,0.7723743617178964,0.8348753272882198
C0007642,tail,0.8640850083468579,0.8361223317329411,0.7754345228810348
C0007642,both,0.5989078479807954,0.5905319993415636,0.5769975099090068
C0007780,head,0.8093782518210199,0.774678770848823,0.7358402542626352
C0007780,tail,0.8772762747138397,0.8587978184843089,0.8140137064793335
C0007780,both,0.6199271592091572,0.5879543469958388,0.3936007332961825
C0007784,head,0.8090262984258647,0.792610213114411,0.7981338504133627
C0007784,tail,0.8381525120180978,0.8117581160474884,0.8267300037673373
C0007784,both,0.5780412857008201,0.5744745463637695,0.44859917184286685
C0007785,head,0.7682795214733166,0.7313281669000167,0.5988262928091569
C0007785,tail,0.851366175078876,0.8201315300985713,0.828060232828361
C0007785,both,0.5665607112643929,0.5629489807906014,0.5996935642132242
C0007787,head,0.7848384162018909,0.7632039565839738,0.8664965899003251
C0007787,tail,0.8742654782467288,0.855026569015829,0.925629442283144
C0007787,both,0.6068742885522285,0.5850256718125507,0.47816810233413193
C0007820,head,0.7947355412753337,0.7527815812052194,0.6817074432544481
C0007820,tail,0.8702422145328719,0.8500436531479253,0.884604051483797
C0007820,both,0.6093672763222937,0.613105672469348,0.5365189918407874
C0007859,head,0.8148770110408585,0.7850430929404928,0.8438672936659175
C0007859,tail,0.8677614975432845,0.8456271172103862,0.8837817040080875
C0007859,both,0.6075928401009494,0.6062831434847763,0.7169277184563007
C0007860,head,0.8662570888468809,0.8490605962312129,0.8040243816905336
C0007860,tail,0.9345463137996219,0.9343762175906364,0.952832038471674
C0007860,both,0.7889886578449905,0.8014505558570983,0.7577424696836087
C0007868,head,0.772681085788939,0.7514292439611894,0.6481772435723288
C0007868,tail,0.8843083176077805,0.8609258282867085,0.7894903247478999
C0007868,both,0.5507330526926986,0.5997784232821752,0.444811697091313
C0007876,head,0.7757604525137456,0.7626132552217837,0.7385404530913892
C0007876,tail,0.8313357857679681,0.8275138500429923,0.8847399428622073
C0007876,both,0.5676199517424152,0.558723504096116,0.3375553735450598
C0008031,head,0.7776817149359815,0.7386286386742782,0.7047929656193688
C0008031,tail,0.8445852846412414,0.8152610971590905,0.8553788357783977
C0008031,both,0.5934715340652417,0.5789437505567077,0.5217260829775278
C0008033,head,0.7855315486955566,0.751453632032744,0.7442507079624407
C0008033,tail,0.8442947312375778,0.8102163381439116,0.7288697144856018
C0008033,both,0.5939062025791269,0.5789321633991884,0.5919875609704119
C0008035,head,0.8319233028047174,0.8037661846572588,0.7851733141040687
C0008035,tail,0.8713195028650339,0.8421275315482929,0.8363572959968499
C0008035,both,0.6468786209742702,0.6002897644736761,0.3902206307194131
C0008049,head,0.8069526627218935,0.7941944613897223,0.6088193111413235
C0008049,tail,0.8435650887573964,0.8524034144930654,0.7091590661283993
C0008049,both,0.5443786982248521,0.5849522370134415,0.33110920533336086
C0008301,head,0.8254610181559274,0.8083963512618098,0.8253535486831209
C0008301,tail,0.8885439658241366,0.8667093335062731,0.9021685401270902
C0008301,both,0.6411391954432183,0.6166105481347327,0.48808653008913766
C0008311,head,0.809698707038132,0.7860224137498152,0.736806434705624
C0008311,tail,0.8738690316223237,0.8547988736094496,0.854673757770348
C0008311,both,0.5621845979276777,0.5500439971075488,0.32194237561896294
C0008312,head,0.8698347107438016,0.8523562425969627,0.7641001256559385
C0008312,tail,0.865702479338843,0.8659938535057987,0.7677915243423098
C0008312,both,0.6269513314967861,0.6376404838879266,0.4543813620518533
C0008320,head,0.8526047276980724,0.8312550562709856,0.8544765704882383
C0008320,tail,0.8785760072957487,0.8530914215958922,0.9104682758908781
C0008320,both,0.6190746822978965,0.6137645615917351,0.5586178052124573
C0008325,head,0.836619210835081,0.7990703354954564,0.6991061026498737
C0008325,tail,0.8565862288781516,0.8264228454848005,0.8472650123487189
C0008325,both,0.6228254543102891,0.6027786729908826,0.4919228377578477
C0008350,head,0.8045789567560325,0.779795189464574,0.9647017234551478
C0008350,tail,0.8746072074101047,0.8456416700009333,0.9124281591659427
C0008350,both,0.6075707149955327,0.5836024323385646,0.46401065895942784
C0008767,head,0.8229454265122449,0.8020921232308698,0.8610249803971741
C0008767,tail,0.8693436480332748,0.841767736706167,0.8495399100653429
C0008767,both,0.6174903187636702,0.6084366013746401,0.6286581258869888
