side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0007286,both,0.5959150546417014,0.5850161171548129,0.5725537308841211
C0007462,head,0.9032258064516128,0.8977056879603199,0.8932541630815604
C0007462,tail,0.9209157127991674,0.8964306359427081,0.8773137060108147
C0007462,both,0.6266620418545497,0.6015901928741108,0.4112985624276749
C0007570,head,0.8573745674740485,0.8413923621290884,0.8726148591396767
C0007570,tail,0.8929498269896194,0.8788743466930913,0.936985700053526
C0007570,both,0.6461937716262975,0.6302707779898638,0.4813573874896616
C0007642,head,0.7998369316060592,0.7667500905839898,0.8269341884266543
C0007642,tail,0.8686888372623854,0.8406856175316149,0.7906495202518493
C0007642,both,0.5976388934561795,0.5898702104804416,0.5236127867733861
C0007780,head,0.8236212278876169,0.7869564484825267,0.7269822031746962
C0007780,tail,0.8811784599375649,0.8696335499309474,0.8706787871631537
C0007780,both,0.6134885535900103,0.5799350901495774,0.3522648135139052
C0007784,head,0.8000791780563673,0.7873039752861232,0.8584953890638424
C0007784,tail,0.8367687812234895,0.807779031630816,0.8193295812653882
C0007784,both,0.5756244697898011,0.5739803475345493,0.5086802432941431
C0007785,head,0.7700349460897141,0.7369075768749489,0.6890915897009643
C0007785,tail,0.8481520797131084,0.8167450204782332,0.915173182110345
C0007785,both,0.5655464331218655,0.5602147123136169,0.4757653150948422
C0007787,head,0.778768860233201,0.7561403370652464,0.8451167239223568
C0007787,tail,0.8768992084525489,0.85762080496956,0.9619706863762846
C0007787,both,0.6021759863577829,0.5808697619738473,0.4343244092829908
C0007820,head,0.7924934679754254,0.7383287327381245,0.6299016121928426
C0007820,tail,0.8656521432102252,0.8490589143008502,0.892165077316403
C0007820,both,0.607901984323141,0.6061804229447544,0.4727024275293442
C0007859,head,0.8107544012162944,0.7863974989624454,0.8948929498635692
C0007859,tail,0.8711957291830225,0.8494526914561501,0.9211299863651674
C0007859,both,0.6057536544360661,0.6035082573128664,0.6712624091090095
C0007860,head,0.8786625708884688,0.8685413350275747,0.8288363959822316
C0007860,tail,0.8992202268431002,0.8934121337422216,0.8539521190872918
C0007860,both,0.7775283553875236,0.7867969926849862,0.7463965113301805
C0007868,head,0.7734068805341849,0.762097013237832,0.6807280191502989
C0007868,tail,0.8809696617796487,0.8656543034670536,0.8022296981433508
C0007868,both,0.5571200464508637,0.6119844822092078,0.4717713781567051
C0007876,head,0.7748111229777302,0.7594781639983094,0.6880602614378332
C0007876,tail,0.8326411138799891,0.8272589870830713,0.8599628916966732
C0007876,both,0.584430995609351,0.5799580192819311,0.4100866916042008
C0008031,head,0.7778856347224019,0.7418807488872418,0.7833056852750397
C0008031,tail,0.8499159424986941,0.8174951372541284,0.7380632735401973
C0008031,both,0.5968648407886649,0.5796394185737979,0.4970549746644217
C0008033,head,0.7860395476787163,0.749444305255462,0.7134795427727747
C0008033,tail,0.8426492104849137,0.8102931485123772,0.8536672588514612
C0008033,both,0.5939594877129326,0.5803836108194118,0.5955579348489584
C0008035,head,0.8272725829748734,0.7890273622810111,0.7247932700681496
C0008035,tail,0.877303534864526,0.8530989541474746,0.861557528898164
C0008035,both,0.6565292614402946,0.6026266416483931,0.3673891558239749
C0008049,head,0.7899408284023669,0.7876116289307074,0.6057762645482854
C0008049,tail,0.8694526627218935,0.8786451538071741,0.7322525365579915
C0008049,both,0.573594674556213,0.6054411068361525,0.3667928872316943
C0008301,head,0.8335350658597365,0.8163145523267192,0.8808520910038097
C0008301,tail,0.8813243147027412,0.8564457087811721,0.8660327951664276
C0008301,both,0.6399715201139194,0.6122201158329431,0.4716786329861246
C0008311,head,0.7999044462360776,0.75549777881821,0.6504024033623957
C0008311,tail,0.8809459822628326,0.8548258392990727,0.8331021522845812
C0008311,both,0.566006748484577,0.5478764536787086,0.3137322234061619
C0008312,head,0.897842056932966,0.8934185322367283,0.8361899648408313
C0008312,tail,0.8849862258953167,0.88394067928016,0.8082642237015563
C0008312,both,0.6276400367309458,0.6273812545293929,0.4422513138127195
C0008320,head,0.845698878542965,0.829062579601497,0.8347971797763233
C0008320,tail,0.8844971947052953,0.8584460668760611,0.884786050180081
C0008320,both,0.6229868954077755,0.6110612220572426,0.5190519572399895
C0008325,head,0.8294915974538299,0.7899849516188584,0.6882604762966157
C0008325,tail,0.8601361776036807,0.825067389720934,0.8018503614439071
C0008325,both,0.6192847442281576,0.5970665833592921,0.4138574003270113
C0008350,head,0.8057831234192745,0.7796607370101516,0.8793202649663964
C0008350,tail,0.8749343462032585,0.8495356078925116,0.9259520853020144
C0008350,both,0.6075189317192293,0.5837253221016723,0.3848627653267846
C0008767,head,0.8209016099537453,0.8005463714548923,0.819797608911544
C0008767,tail,0.8728979167413675,0.8461996719370611,0.8590021610557693
C0008767,both,0.6195632686722364,0.6090807806004883,0.5774050287156018
C0009088,head,0.8392905133028754,0.8028301512673984,0.6650320861238993
C0009088,tail,0.9118516527815104,0.9025957137858208,0.828403314080704
C0009088,both,0.6361193227626982,0.6943968669056282,0.5174785609344886
