side_effect,fake_triple_component,AUROC,AUPRC,AP50
C0002170,tail,0.8608746434266974,0.8402726624233476,0.9107275817220142
C0002170,both,0.609591541070506,0.6077015717547268,0.6891880307617205
C0002390,head,0.8344801512287335,0.7866292758345117,0.6812236144775515
C0002390,tail,0.8970132325141777,0.8927597966500602,0.9312048620404896
C0002390,both,0.6397731568998111,0.6384159475164541,0.5005958306558801
C0002453,head,0.8649922520661156,0.8705025524700349,0.9503864991250626
C0002453,tail,0.8796810433884298,0.835697368886519,0.8104596351781366
C0002453,both,0.6608987603305785,0.6654470869832515,0.581265194256127
C0002622,head,0.7934178361249433,0.7687659632825797,0.8188315270449885
C0002622,tail,0.8409476384487702,0.8071315338581275,0.7734259734546787
C0002622,both,0.5862516976007243,0.5682126097078993,0.2806120882615243
C0002726,head,0.8416950113378685,0.8214009735293365,0.7634777845611938
C0002726,tail,0.9125566893424036,0.8939999510347687,0.8315948756578833
C0002726,both,0.5452097505668935,0.5532544835939459,0.3190080114340943
C0002736,head,0.9065625,0.890231010961808,0.8653267892042261
C0002736,tail,0.88765625,0.8684268193937961,0.8332968345569501
C0002736,both,0.7095312500000001,0.6980672006496573,0.5715664553195606
C0002792,head,0.7919678253375467,0.7732969575821068,0.8361878002294084
C0002792,tail,0.8455530020109164,0.806512083941793,0.7854406468127236
C0002792,both,0.5741080149382362,0.5650360936723731,0.3615019974944802
C0002871,head,0.7743625059129717,0.7461752878813815,0.8439857249435118
C0002871,tail,0.8334830395203772,0.7946044723080842,0.6908107522746945
C0002871,both,0.5696340749466685,0.5523323430949112,0.37874058077676
C0002874,head,0.7999211158521281,0.7705430717345171,0.7333246109344118
C0002874,tail,0.8393990462189393,0.7832379698795233,0.6384670260947197
C0002874,both,0.6062246763957115,0.5791872239336366,0.376249197815083
C0002878,head,0.83665418830254,0.7882881751562384,0.6943865254727143
C0002878,tail,0.8321727112935904,0.7960103314567527,0.67813915131578
C0002878,both,0.6054421768707483,0.609229294464631,0.5469494924358602
C0002884,head,0.8392925797770089,0.8539061459713213,0.6854994390094851
C0002884,tail,0.8512110726643599,0.7942563876062102,0.6648749850939335
C0002884,both,0.6393694732795079,0.6459838193974096,0.4249440943062681
C0002940,head,0.8542394517602795,0.8140951511611914,0.7574564901501772
C0002940,tail,0.9014545821015856,0.8658961495807612,0.8098575065668547
C0002940,both,0.6271499596882559,0.6361097627214838,0.6381084660321451
C0002962,head,0.7993898505399638,0.7725030645397879,0.8100329597036431
C0002962,tail,0.8484308178640474,0.8234606019557362,0.8958629478016937
C0002962,both,0.6088050455925188,0.5954516135080938,0.5714456485571672
C0002994,head,0.7884536082474226,0.7630342583096075,0.8495751850425347
C0002994,tail,0.8459559995748751,0.7953824958537055,0.6614135826309476
C0002994,both,0.6073249016898714,0.5827708995410026,0.307646969019638
C0003044,head,0.9163884453476556,0.9109874826248676,0.8458077200706147
C0003044,tail,0.9150820148062128,0.9145063365421008,0.924658234906389
C0003044,both,0.6728117288430832,0.6338068442228028,0.4442501536282756
C0003079,head,0.8004,0.7939231044643799,0.7508088760521038
C0003079,tail,0.8819,0.8713791291447468,0.8347050279926433
C0003079,both,0.5758000000000001,0.5962414245887508,0.4056411229323856
C0003123,head,0.7852938346639945,0.7418790705698937,0.6046524861887389
C0003123,tail,0.8360297525902205,0.8071254170884264,0.9022648624185642
C0003123,both,0.5880994177525564,0.563998946420484,0.4287146069551154
C0003126,head,0.8538904096116966,0.8458626514972197,0.9380233166174584
C0003126,tail,0.8748873117081086,0.8617295734203305,0.8827521846380774
C0003126,both,0.6812929239948204,0.6617112371369174,0.5742965864654406
C0003467,head,0.7878111394502115,0.7669533481960251,0.85219253989663
C0003467,tail,0.8388031991969808,0.8151193982217464,0.932329893871404
C0003467,both,0.5925248806075055,0.574464662233404,0.4197680958124369
C0003486,head,0.864982785537784,0.8495361795526682,0.9059588524354382
C0003486,tail,0.8805430051384912,0.8562560907238349,0.8360184785545891
C0003486,both,0.6345778062675118,0.6121413147916912,0.4791943733409319
C0003504,head,0.8185969387755103,0.7858878159191034,0.7460128057961785
C0003504,tail,0.8602678571428571,0.838214764318582,0.9711857971421416
C0003504,both,0.5867761479591836,0.5964286849477809,0.6584300076515888
C0003507,head,0.8483412000868056,0.8293651760602261,0.8787287433064229
C0003507,tail,0.8838500976562501,0.8652799165457066,0.8813485868967925
C0003507,both,0.6055501302083334,0.5811115072667115,0.4058340767098291
C0003537,head,0.8004918161171587,0.74539166219981,0.4693283871440929
C0003537,tail,0.8650982849087634,0.8338468928766293,0.8540409332083491
C0003537,both,0.6129219202756677,0.6112394907408725,0.5827951928680443
C0003564,head,0.8406873952141443,0.8437529743028984,0.9451489553925272
C0003564,tail,0.844421582075903,0.8160505650858224,0.793293580840146
C0003564,both,0.6681527206218564,0.6417355713951389,0.4661253322766693
C0003578,head,0.801655080691341,0.7885991354618229,0.834457995892874
C0003578,tail,0.8674088258655617,0.8486449990889804,0.939015893233411
C0003578,both,0.5834528874631331,0.5646404131042215,0.3510700853319606
C0003611,head,0.8764917731798602,0.8629577561090237,0.8172397611992879
C0003611,tail,0.8711955370383448,0.8726395433357583,0.9287705480470512
C0003611,both,0.6258032624814631,0.6474701534366367,0.6014075426139559
C0003615,head,0.8451512469094349,0.8343188541691519,0.8770887150984576
C0003615,tail,0.8910289673697384,0.8717569290063181,0.8774382450914179
C0003615,both,0.6519947498550105,0.6281086114523234,0.475175172367971
C0003635,head,0.8305765595463138,0.7866778737679349,0.7036410711886595
C0003635,tail,0.9265122873345936,0.9018220852333206,0.8949682944033313
C0003635,both,0.6926984877126654,0.6856207685467534,0.5527789199112828
C0003708,head,0.8651100535395597,0.8337506753748112,0.7565031949671791
C0003708,tail,0.926977989292088,0.9262057029001608,0.9230045368465049
C0003708,both,0.6711778703152885,0.6675570058199458,0.5263863285928737
C0003811,head,0.7914197370138325,0.7602599624085119,0.6599657293168844
C0003811,tail,0.8325912727966905,0.7937877205804735,0.7040209024512177
C0003811,both,0.5827846067836692,0.5631635219606712,0.3031818269221126
C0003850,head,0.7830654124795067,0.7509930785473719,0.7545441526280581
C0003850,tail,0.8586322932150311,0.8314784048845947,0.861549779898496
C0003850,both,0.5929669101962967,0.5767763815926766,0.5643449393955972
C0003862,head,0.791805770402196,0.7679170787283842,0.8943876012348345
C0003862,tail,0.8490412216648715,0.8229950826482577,0.8292169447632324
C0003862,both,0.595710771215304,0.591174752669413,0.8495094754994794
C0003864,head,0.8343695746527776,0.8078417455135417,0.8868104146791014
C0003864,tail,0.8731553819444444,0.8404453326564034,0.852223091754245
C0003864,both,0.6249381510416667,0.6114667455752427,0.7706521606062204
C0003868,head,0.9058348389839516,0.8974906648545388,0.8697652988736654
C0003868,tail,0.9118928685301306,0.8904037915307058,0.8680359691017913
C0003868,both,0.6504410670634498,0.648826866934072,0.516912758852509
C0003869,head,0.8571151859504131,0.8563302412812879,0.927141518521264
C0003869,tail,0.8919486053719008,0.8822484604953225,0.9029525661440592
C0003869,both,0.6425942665289256,0.6698943250550149,0.7039024313720117
C0003872,head,0.887515943877551,0.8542982123407104,0.7882500206628217
C0003872,tail,0.8866390306122449,0.8611116145854136,0.8242529119624104
C0003872,both,0.6795280612244898,0.661835207561694,0.501984054486404
C0003873,head,0.8380568009282874,0.8091698611395471,0.8100741667743451
C0003873,tail,0.8817656551555448,0.8576998681024828,0.96
C0003873,both,0.6449360310940488,0.6352966009944501,0.723807797924332
C0003874,head,0.8291452635475959,0.8030185443989839,0.7833887502750667
C0003874,tail,0.8673238002684067,0.8502774633107076,0.8612229717360446
C0003874,both,0.6262668332639179,0.5855422884361143,0.3490061941744056
C0003962,head,0.8022529650150545,0.7720522969301055,0.6977093422662405
C0003962,tail,0.8410833775626113,0.8016691424985524,0.800061719679205
C0003962,both,0.5576212419581252,0.5456020512230987,0.4497087372328938
C0004030,head,0.7963313502794305,0.7768331896928258,0.747451368551736
C0004030,tail,0.8538699597379966,0.8348376058167759,0.8510156207022155
C0004030,both,0.4835947358932755,0.4954251152331526,0.2505726827043581
C0004093,head,0.7882297848986534,0.7594155236477904,0.774042250917979
C0004093,tail,0.8341937965662456,0.8035562873819478,0.7178136652934859
C0004093,both,0.5855304972754407,0.5664870011703901,0.2944310778505045
C0004095,head,0.8964134551124973,0.8957257347646056,0.8327583971782261
C0004095,tail,0.855647137447093,0.8405232254444736,0.7865436964675022
C0004095,both,0.7066161728670083,0.7382451571751913,0.6140520048996306
C0004096,head,0.8043153894106055,0.7791733368992104,0.8916739229375229
C0004096,tail,0.8675364475456977,0.8306984354777203,0.8289400349863756
C0004096,both,0.5768513342315349,0.5681268557464104,0.5660811567142945
C0004134,head,0.8107056356332704,0.7672336825153694,0.647475297453222
C0004134,tail,0.8723638350661626,0.8401233721956987,0.8071146617406387
C0004134,both,0.5895631498109641,0.5660774266317795,0.3929500757739937
C0004144,head,0.8117004576315047,0.7870632533166262,0.8280356929044396
C0004144,tail,0.861616406367441,0.8211939469594944,0.6842713205722297
C0004144,both,0.5856365347403882,0.5696410747014446,0.3887875197920392
C0004153,head,0.7734681118967326,0.7451406397415221,0.7361961451220804
C0004153,tail,0.867516663878347,0.8344401185799496,0.7815078533481504
C0004153,both,0.5837068214037282,0.5697778900846948,0.400812583110939
C0004238,head,0.7848427347525958,0.7596035568344808,0.855585586747786
C0004238,tail,0.857743626419441,0.8348210068066244,0.9745739334993182
C0004238,both,0.563524053252829,0.5536975421419783,0.6200233908235298
C0004239,head,0.8060703453646978,0.7826850706944822,0.8069538084876499
C0004239,tail,0.8694064027115819,0.8546186792841416,0.9301809321043232
C0004239,both,0.5708526893692172,0.5533241927754714,0.2996849566226444
C0004245,head,0.8430219428657458,0.8233616396161421,0.8610125783193371
C0004245,tail,0.8760585644924537,0.8646976592035671,0.9183905900778224
C0004245,both,0.6105235424743123,0.6028462648481663,0.554286989246236
C0004601,head,0.8389623503032912,0.8130219522426192,0.8275182062410288
C0004601,tail,0.890339968371582,0.8803738576877922,1.0
C0004601,both,0.6571212199956937,0.6500394193435548,0.6348675638326708
C0004604,head,0.8002398761948809,0.7715359254388579,0.8345621938299504
C0004604,tail,0.8429387452168893,0.8220656772795228,0.8743199386911585
C0004604,both,0.5940833056188379,0.5754652142748484,0.3044271709231689
C0004610,head,0.821838907474136,0.790747438868988,0.7655587339145636
C0004610,tail,0.8669430087460548,0.8433602173250819,0.9370996418094114
C0004610,both,0.5817093936240658,0.5614903821981955,0.3267892172457304
C0004623,head,0.8176899086963555,0.7874093926321776,0.8407292906412703
C0004623,tail,0.85793072660446,0.8212674551824282,0.8412335099219713
C0004623,both,0.5607831974207754,0.5638436930495199,0.678789295159455
C0004626,head,0.8402005609212816,0.8156098652726346,0.8255454782277344
C0004626,tail,0.8440151863575287,0.8114688461409958,0.7611233329970549
C0004626,both,0.5537970402835267,0.5484026809694541,0.3882690964940865
C0004690,head,0.8957100591715976,0.8722274563177639,0.7624001059279892
C0004690,tail,0.8587278106508875,0.7890694620882244,0.6639700517700611
C0004690,both,0.632026627218935,0.6051746747335198,0.3928340002725036
C0005001,head,0.8119912930375588,0.7858458131911327,0.7925223227679234
C0005001,tail,0.8694134421554649,0.8367499897265345,0.8170477426419361
C0005001,both,0.5912644315220646,0.5646250914017898,0.3129943358565421
C0005424,head,0.8424922235837496,0.8356870730999295,0.898535860444709
C0005424,tail,0.8941464794042793,0.8640857377768191,0.8425034820366661
C0005424,both,0.6510509944386842,0.6552879903541875,0.6390233807358902
C0005586,head,0.8517640532544378,0.8360000821183757,0.933250934661421
C0005586,tail,0.8789238165680473,0.8576374407336074,0.8838489715742196
C0005586,both,0.6271264792899409,0.6159267741038723,0.5771534611161215
C0005687,head,0.8340220385674931,0.8257740336735547,0.7339362033517616
C0005687,tail,0.9001377410468319,0.8874548650427929,0.8349185783873874
C0005687,both,0.6182277318640955,0.6028505287304468,0.3855963431075273
C0005697,head,0.8339732986767485,0.7923216010864939,0.7162685026186618
C0005697,tail,0.8767131379962193,0.8489872044423928,0.8366051647094066
C0005697,both,0.5715678166351607,0.5575004612730632,0.3466676126979032
C0005741,head,0.8363257684573399,0.8272789177349313,0.817940264123255
C0005741,tail,0.8954323470267165,0.8680821258010837,0.855835509763942
C0005741,both,0.5954467107153117,0.5999301709677536,0.4189249896809066
C0005745,head,0.8221195360451818,0.807706410694238,0.867207868483764
C0005745,tail,0.8536255221825481,0.8064234394038474,0.6857658034376215
C0005745,both,0.5668276972624798,0.553318184958163,0.3294626019950217
C0005747,head,0.8153269112045569,0.7896509796736184,0.8475014758624769
C0005747,tail,0.8621591398851471,0.8332661745672407,0.9243207394916826
C0005747,both,0.5980209437500728,0.5861906134068171,0.4529773747186397
C0005758,head,0.8221677345032193,0.7936611523960009,0.8327096023615286
C0005758,tail,0.8558716544628203,0.8266565603539017,0.8468670404220718
C0005758,both,0.6068204772124732,0.5947463745254778,0.5112469511144876
C0005779,head,0.8129046068726712,0.7806234090610837,0.6763760108280336
C0005779,tail,0.8501778388347322,0.8210565007869208,0.7901442604149251
C0005779,both,0.5812836388272047,0.5752311039463812,0.4431423023618711
C0005818,head,0.8696992241470932,0.8615180629319259,0.8278689040402399
C0005818,tail,0.8921245615899671,0.8558579652933318,0.7545364649084633
C0005818,both,0.5868848974386226,0.5929478017242047,0.3767239750547777
C0005826,head,0.828669386200219,0.7903904471341566,0.7079639517263181
C0005826,tail,0.8523039316836241,0.8344746424157211,0.8446994360107447
C0005826,both,0.6443548515102935,0.6109059668977599,0.3854226085339581
C0005961,head,0.8534021027573895,0.8530406283622401,0.9198012167452412
C0005961,tail,0.8574136524939937,0.8273603289442458,0.8308278221941395
C0005961,both,0.5678767440322687,0.5450370299079095,0.30521329802117
C0006012,head,0.9252400548696844,0.9148692140362318,0.8483105797963533
C0006012,tail,0.922153635116598,0.8907063095643072,0.7839074706909913
C0006012,both,0.7616598079561043,0.7482468824208635,0.5614457629495471
C0006105,head,0.807519233560749,0.7916148364594688,0.7148165706745725
C0006105,tail,0.8877921323849616,0.8835515179173801,0.8771506493514031
C0006105,both,0.516330381768036,0.5544122641645075,0.3259668625486543
C0006107,head,0.8792099070251919,0.8591973949911866,0.8986532462763636
C0006107,tail,0.8909764283785347,0.8916075492501316,0.9419076610233132
C0006107,both,0.6424134871339839,0.601676191612314,0.4511063053741155
C0006112,head,0.8448528925619834,0.8054237510528695,0.7878073759462911
C0006112,tail,0.8926809917355372,0.8693599585388927,0.8565053374558363
C0006112,both,0.6334280991735537,0.6275892817596398,0.5818517203214336
C0006118,head,0.8593178768105881,0.8369644783695773,0.8152757573850491
C0006118,tail,0.8737563052431857,0.8341450006697199,0.7674876919862749
C0006118,both,0.6530149474755889,0.6508364419589573,0.5401793883569511
C0006144,head,0.8565936178392926,0.8435051475811997,0.8425233918681979
C0006144,tail,0.8629373317954634,0.8176692962148466,0.7556286723846203
C0006144,both,0.5814109957708574,0.601743287264096,0.448514290170948
C0006145,head,0.8230747478555943,0.7915708954233112,0.6872577094266472
C0006145,tail,0.9159204449052692,0.9122468163352052,0.9705607971421416
C0006145,both,0.5836553869356207,0.5785540715391939,0.3571205771183798
C0006152,head,0.9024852071005918,0.9109007511546844,0.8856427093985461
C0006152,tail,0.8979881656804733,0.8940590180655299,0.8017069663701278
C0006152,both,0.6833136094674557,0.6837799094702917,0.5025302115961129
C0006266,head,0.8107130434782609,0.7998854584594818,0.9202854310969026
C0006266,tail,0.8697527410207939,0.8441110512555082,0.8510528104067605
C0006266,both,0.581447258979206,0.5906636331696693,0.5970456182152472
C0006267,head,0.8374145495357616,0.8122487219445649,0.7389902835454893
C0006267,tail,0.8987858381797775,0.8911860319885291,0.9510745575524138
C0006267,both,0.5751198857259463,0.556846388146085,0.3403574319374785
C0006271,head,0.795166015625,0.7631362666747024,0.604246070534757
C0006271,tail,0.883544921875,0.8928935504669372,0.8066048585070448
C0006271,both,0.53857421875,0.5165321879015683,0.2595899458608918
C0006277,head,0.809277657598224,0.7784495139088674,0.7452093078193234
C0006277,tail,0.8624185548833059,0.8287864351601815,0.8676640121498402
C0006277,both,0.5887408283985336,0.5669825570474788,0.2905066544677139
C0006325,head,0.8187158593539332,0.8024317856157386,0.9155789945230188
C0006325,tail,0.8688542445293719,0.8405240314455813,0.8275375501432656
C0006325,both,0.6203248340563677,0.6174167428312567,0.6647590445522893
C0006384,head,0.8085171702995482,0.7980190003521364,0.8371485356205269
C0006384,tail,0.8977676417700978,0.8685032835929684,0.8396181449844646
C0006384,both,0.6211569667997018,0.5728359844819825,0.3238278669276928
C0006386,head,0.8022433782637384,0.7513009441982377,0.6087362127636282
C0006386,tail,0.8618154397209916,0.8353360153161733,0.769754325572785
C0006386,both,0.6305024036195682,0.6223780920883777,0.4528383473575472
C0006444,head,0.8407336737436173,0.8251171805381008,0.8957553386090403
C0006444,tail,0.8888766460628863,0.8610061278658269,0.8795701101673736
C0006444,both,0.6369819940876109,0.6229324185877605,0.6382416784408378
C0006625,head,0.8232933210218529,0.8046252048472564,0.8735705672634944
C0006625,tail,0.8862419205909511,0.8680042706165864,0.863123775871723
C0006625,both,0.5212065250846415,0.5518972723085841,0.5558406512920205
C0006826,head,0.8067797527256987,0.7714424532873618,0.7310988733601621
C0006826,tail,0.8713939164389614,0.8470446586486058,0.8320587104234057
C0006826,both,0.5900134368602837,0.5789039540265678,0.4382491068893192
C0006840,head,0.7989756442748615,0.7644682121555295,0.6866432018569623
C0006840,tail,0.8504843816405693,0.8110359694897702,0.7153805539681454
C0006840,both,0.557407251540742,0.5426209762556349,0.3411295177171928
C0006846,head,0.8870967741935483,0.8491364193757724,0.7357690941004909
C0006846,tail,0.9245577523413112,0.9148028986601148,0.8348531868604825
C0006846,both,0.6508844953173777,0.670585051563841,0.4620987949665261
C0006849,head,0.8016448979591837,0.7576457043999096,0.5574781383083812
C0006849,tail,0.8567387755102042,0.8226035411110068,0.8659781515331829
C0006849,both,0.5674653061224489,0.5523495135796517,0.421730738504552
C0006852,head,0.8412639710716634,0.7854437223617617,0.6639952379886186
C0006852,tail,0.8713839579224195,0.8650903234045302,0.8872261564969253
C0006852,both,0.6310815253122946,0.6063712090630905,0.4218467931508952
C0007078,head,0.8427527873894656,0.8337644055572545,0.6715719798276352
C0007078,tail,0.8961937716262975,0.8825646147612183,0.7858865199624193
C0007078,both,0.6212995001922338,0.629076298299306,0.3854838170995386
C0007117,head,0.81162821326373,0.7865761770272064,0.8030438193367938
C0007117,tail,0.8864836388453203,0.8696813390763379,0.9316825599000776
C0007117,both,0.6339962404664694,0.6131117588824753,0.4409069550835463
C0007177,head,0.8483391003460208,0.8253449357158273,0.8253348052671514
C0007177,tail,0.8617301038062284,0.8171680363024258,0.7176983554147034
C0007177,both,0.6658477508650519,0.6527002755250001,0.5590797213524263
C0007280,head,0.8255584639105024,0.7941610839643748,0.7123905929937515
C0007280,tail,0.9131915809100364,0.8982275614269034,0.9102707181504636
C0007280,both,0.5544121338161999,0.5851983413023283,0.522097704609906
C0007282,head,0.8143931300428355,0.7870695890498269,0.7493994248078334
C0007282,tail,0.8830248703573693,0.8576999148838858,0.8392295021083482
C0007282,both,0.619415361761444,0.589072597304773,0.3861997912641801
C0007286,head,0.8344387464976581,0.8116324233407565,0.8473115066394463
C0007286,tail,0.8695733087954012,0.8303723853972563,0.7313071206737282
C0007286,both,0.5843948056781878,0.5777874229296645,0.5967651507134818
C0007462,head,0.9083130997803214,0.9065711527902718,0.9126576896772162
C0007462,tail,0.9216094346167188,0.8834185007829333,0.8297857008083495
C0007462,both,0.6110533009596485,0.5993377369067305,0.3974991658565099
C0007570,head,0.8646193771626297,0.8509717411307233,0.830957418234325
C0007570,tail,0.9081423010380624,0.900657250071524,0.9545820967646244
C0007570,both,0.651924740484429,0.6393985177920756,0.490012482722734
C0007642,head,0.801738429011086,0.7700185730183706,0.8387808576019612
C0007642,tail,0.8667360787370807,0.8390599613424973,0.8475088639939243
C0007642,both,0.5917849702395345,0.583326314056177,0.6086936421160288
C0007780,head,0.817442767950052,0.7775383772716691,0.7157803748573311
C0007780,tail,0.8744146722164412,0.8671314019205723,0.9060607030700304
C0007780,both,0.5909209157127993,0.5686982131624906,0.3373593090816149
C0007784,head,0.8067980016966727,0.7906059991181724,0.788598029892484
C0007784,tail,0.8443736450183806,0.8160860266997312,0.8254113054250013
C0007784,both,0.5746554811952116,0.5698565568810553,0.4783217789397344
C0007785,head,0.7654094243713173,0.737131069037171,0.7333546762131921
C0007785,tail,0.8552579322603934,0.8262562845547834,0.9410597663272946
C0007785,both,0.5562053300537848,0.5487111785049922,0.4249901793822639
C0007787,head,0.7837462477310584,0.7599444830614959,0.7788467665454788
C0007787,tail,0.8756971638780112,0.860235956630885,0.928379391584466
C0007787,both,0.6043921873695222,0.576944100825057,0.3901530762611643
C0007820,head,0.7976308170326953,0.7477407037718553,0.6702792950162092
C0007820,tail,0.8692888920273992,0.8502974499180671,0.859251672291187
C0007820,both,0.6069133535767248,0.6151821598651359,0.5451690180173453
C0007859,head,0.8094705136699077,0.7840445476897262,0.8644458696595688
C0007859,tail,0.8710463731373577,0.8495505692394468,0.8962330566614888
C0007859,both,0.5939478249547145,0.5927263465050077,0.7221431958510433
C0007860,head,0.8877599243856332,0.8843265484488929,0.8857297078509244
C0007860,tail,0.9084357277882796,0.902644438918691,0.8791351051230839
C0007860,both,0.7793005671077505,0.7825523364071305,0.7235269473887561
C0007868,head,0.7822615764261867,0.7810399893421632,0.6579703376467176
C0007868,tail,0.886776019741617,0.8806924161161698,0.8391623730477046
C0007868,both,0.5539265495717811,0.6002219853638264,0.4584631655127473
C0007876,head,0.7639729441082236,0.7427775806124476,0.6661705999841278
C0007876,tail,0.8217633796131483,0.8190000004030307,0.8496245481840959
C0007876,both,0.5361338554645781,0.527592043280708,0.2633871954047919
C0008031,head,0.7788803377871285,0.7434763730104601,0.8064753805957576
C0008031,tail,0.8439185280476842,0.8115766978240392,0.7303520134070958
C0008031,both,0.5899503531139298,0.5760812501150088,0.5584183917714818
C0008033,head,0.7866977138571465,0.7484981490518383,0.6918263333985812
C0008033,tail,0.8435847542175816,0.8137643331216746,0.8357414385881303
C0008033,both,0.5911339013289902,0.5744960570078779,0.5337663625558766
C0008035,head,0.8347169092554086,0.8085743379417784,0.8003321671405805
C0008035,tail,0.8738115268011618,0.8446602943939345,0.8319500118059914
C0008035,both,0.6406088792241393,0.595899059920187,0.3488906035079751
C0008049,head,0.7803254437869822,0.7678031315651711,0.5612555032677828
C0008049,tail,0.8735207100591715,0.8677997568122792,0.7348602173180655
C0008049,both,0.5536242603550295,0.5802644513904305,0.3408685801752801
C0008301,head,0.8365112139551443,0.81832840482852,0.8351039556959344
C0008301,tail,0.8790744037023852,0.8539417107187679,0.8688345766462363
C0008301,both,0.6270274118903524,0.597646859770681,0.4259063130691066
C0008311,head,0.8130729493266444,0.779757150503537,0.6980085868697822
C0008311,tail,0.8756308041446446,0.8534213150402189,0.8551880816151768
C0008311,both,0.5477918122368539,0.5383313767517651,0.3038164575261393
C0008312,head,0.8737373737373737,0.8507337997772406,0.7590075917609365
C0008312,tail,0.8797061524334251,0.871903989520333,0.7805948372112952
C0008312,both,0.6152433425160697,0.6226366893690438,0.4215400711061528
C0008320,head,0.8429497558171041,0.8255401842819117,0.8745181878035317
C0008320,tail,0.8840874696836526,0.8602398398688675,0.9678450282984528
C0008320,both,0.6232776680037801,0.6191736662026481,0.5828734287443881
C0008325,head,0.844310381463586,0.811443540827238,0.7949048146685673
C0008325,tail,0.8562282314464944,0.8264517520660408,0.8239626288755214
C0008325,both,0.6162475402111954,0.5968797287353484,0.4513833546017831
C0008350,head,0.8049619886093232,0.7792206679371909,0.8712675128770898
C0008350,tail,0.8711180009353868,0.8469539381458664,0.9328192703190072
C0008350,both,0.6031781780341917,0.5781711677428278,0.4265643902875207
C0008767,head,0.8139925239341677,0.7945565777853161,0.9202559213790386
C0008767,tail,0.8709795976908459,0.8410081173889744,0.856812048708591
C0008767,both,0.6137657320090357,0.6055061102806525,0.6169807892825
C0009088,head,0.8366030636925558,0.8016897235235304,0.6663585948546911
C0009088,tail,0.9113141628594464,0.8967326279175011,0.8010772747718947
