Relation,AUROC,AUPRC,AP@50
C0005779,0.9657942527005157,0.9562139032133702,1.0
C0011991,0.9530959130484467,0.9335686113417457,0.8560828717398832
C0011860,0.970417205261244,0.9565632675196718,0.9385033851249195
C0038395,0.9534896015754588,0.9318486635025042,0.90979391322895
C1145670,0.9509455150134741,0.9315242777303155,0.9729515216137484
C0012833,0.9515213954614596,0.9388657984363521,0.9774704110999933
C0520474,0.9580368423008323,0.9387577372708142,0.8751117025456534
C0021400,0.9649678604224058,0.9549704518657823,0.9655350567884813
C0024902,0.9756208761287217,0.9716745998038941,1.0
C0043144,0.9635460943244285,0.947470457268219,0.9380574403884241
C0085682,0.9667619773002534,0.96236057390519,1.0
C0020676,0.9690538117724299,0.9622035670971689,1.0
C0151825,0.9665660430839003,0.9616564900106097,1.0
C0013604,0.9484592232631999,0.9231528709069511,0.8123644800448757
C0042571,0.9662866352039944,0.9521173323104531,0.9433230673286657
C0009782,0.965118700541441,0.9633437537873109,0.9779148555444378
C0008325,0.9655606470745834,0.9530731360126965,0.9536185683360862
C0013144,0.9555467788794574,0.938350906587514,0.9445037941022048
C0013362,0.9582557030658951,0.9481877916917849,0.9774704110999933
C0031046,0.9607689059861138,0.9470546910533015,0.9356825599000778
C0043246,0.9733670014635587,0.9704086722452618,1.0
C0151908,0.959560261756558,0.9460678859049012,0.9755867540121388
C0231807,0.9655658445345843,0.9432175657126419,0.9123986780923053
C0026946,0.9643489875872554,0.956312018562546,1.0
C0162297,0.9543080616816415,0.9440439912015246,0.9609706863762847
C0235946,0.9495850912974213,0.9173590117951281,0.821843667937728
C0030554,0.9497624658445258,0.9298103428552744,0.969915635851819
C0040034,0.9465657379169307,0.932694422370034,0.9588069436862261
C0032285,0.959603394563464,0.9504568135581428,1.0
C0151723,0.9727894875307929,0.967876278085658,1.0
C0036983,0.961794849068662,0.952460277030939,1.0
C0025286,0.975073046018992,0.9725464527249686,1.0
C0027121,0.9663148103547077,0.9562416564597939,0.9638321582377566
C0027022,0.981139053254438,0.9825549354809056,0.9345746354822393
C0013384,0.9478351355019681,0.9213891419163425,0.8555803400656999
C0016436,0.976767177459219,0.9704258131653485,0.9638321582377566
C0004610,0.9704336908007326,0.9606008265759309,0.9356825599000778
C0003873,0.9733534979313389,0.9646786818356711,0.9760745588901876
C0575090,0.9566125401061623,0.9444557645862326,0.9760745588901876
